response_id,company,employee_id,title,role_level,team_segment,location,tenure_band,tenure_months,response_date,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4,H1,H2,H3,H4,I1,I2,I3,I4,J1,J2,J3,J4,K1,K2,K3,K4,K5,L1,L2,L3
DT-2026Q2-0060,DemoTech,DT-10060,Mid-Market AE,Individual Contributor,Mid-Market,Remote — Canada,0–6 months,2,2025-04-27,3,3,4,3,3,4,3,4,4,3,3,4,1,4,2,3,2,4,3,4,3,3,4,4,3,3,3,3,3,4,1,3,4,3,3,3,4,4,3,4,4,3,3,2,Deal desk gives different pricing guidance depending on who is on shift.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.
DT-2026Q2-0061,DemoTech,DT-10061,Commercial AE,Individual Contributor,Commercial,Remote — EMEA,5+ years,86,2025-04-01,2,3,4,3,3,3,4,4,5,5,2,2,3,5,4,3,4,4,4,2,4,2,3,2,3,2,4,3,2,3,4,4,3,3,3,3,2,3,5,3,2,4,4,2,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Accelerators kick in too late — I don't feel rewarded for landing lighthouse logos.
DT-2026Q2-0062,DemoTech,DT-10062,Sales Manager,Front-line Manager,Enterprise,"Austin, TX",5+ years,118,2025-05-21,4,4,4,3,4,3,4,5,5,3,4,3,4,3,4,3,4,3,3,4,4,3,4,5,2,3,3,3,2,1,2,4,4,5,4,4,4,3,4,3,4,4,3,3,Security questionnaire responses are copy-paste from last year and buyers catch it.,"Tighten MQL criteria — fewer leads, higher quality.","MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0063,DemoTech,DT-10063,Sales Manager,Front-line Manager,Commercial,"Toronto, Canada",2–5 years,58,2025-04-01,3,3,4,5,4,4,4,5,5,5,3,4,3,3,3,5,4,3,4,3,4,5,4,3,4,5,5,4,3,3,2,5,5,4,4,5,5,5,3,3,5,5,3,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Publish a single source of truth for stage definitions and enforce it in Gong.,Onboarding was strong on product but weak on enterprise procurement cycles.
DT-2026Q2-0064,DemoTech,DT-10064,Commercial AE,Individual Contributor,Commercial,"New York, NY",2–5 years,42,2025-04-14,4,3,4,3,4,4,5,5,4,5,4,5,4,4,3,3,4,3,5,4,5,3,3,3,5,4,4,3,3,4,4,4,3,4,4,4,3,5,3,5,5,5,5,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Run monthly live objection labs instead of async enablement modules.,We have six different definitions of 'qualified' depending on who you ask.
DT-2026Q2-0065,DemoTech,DT-10065,Sales Enablement Manager,Individual Contributor,Corporate / GTM,"London, UK",5+ years,66,2025-05-27,4,4,3,5,5,3,4,4,5,4,5,5,5,4,5,5,2,4,2,4,4,3,5,3,4,2,3,4,4,3,5,4,5,4,2,4,4,3,5,4,3,4,3,3,Comp plan deck was 40 slides; I still don't know how renewals affect my number.,Run monthly live objection labs instead of async enablement modules.,
DT-2026Q2-0066,DemoTech,DT-10066,Enterprise AE,Individual Contributor,Enterprise,"Austin, TX",5+ years,96,2025-04-01,3,3,5,2,4,4,4,4,4,4,4,5,3,4,2,4,2,4,3,4,2,4,4,4,4,4,5,3,2,2,2,4,3,2,3,4,4,5,3,3,3,5,3,3,SE coverage is thin — I wait three days for a technical win on competitive deals.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,All-hands celebrates product velocity; sellers are drowning in half-baked releases.
DT-2026Q2-0067,DemoTech,DT-10067,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",2–5 years,27,2025-04-16,5,5,4,3,3,4,5,4,3,4,4,3,2,5,4,2,3,2,2,2,4,4,3,4,5,3,3,3,3,3,2,3,4,4,2,3,3,4,5,4,4,4,5,3,"MQLs from the last campaign were mostly students and consultants, not buyers.",Publish a single source of truth for stage definitions and enforce it in Gong.,Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0068,DemoTech,DT-10068,Regional Sales Director,Director+,Mid-Market,"Toronto, Canada",2–5 years,60,2025-04-07,4,5,3,2,5,5,5,4,3,4,3,2,3,3,5,3,3,2,2,3,3,4,4,4,4,4,4,5,5,3,3,4,4,3,3,4,3,4,3,3,4,5,3,5,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,
DT-2026Q2-0069,DemoTech,DT-10069,Mid-Market AE,Individual Contributor,Mid-Market,"Toronto, Canada",5+ years,64,2025-04-24,4,5,4,2,5,2,4,3,4,3,2,3,4,3,4,4,4,4,2,3,3,4,4,5,4,5,4,3,4,4,5,4,3,3,2,4,3,5,3,4,4,5,3,4,Product roadmap slides don't match what I hear in discovery calls.,Run monthly live objection labs instead of async enablement modules.,Ironically our internal demo environment crashes more than I'd like on live calls.
DT-2026Q2-0070,DemoTech,DT-10070,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",1–2 years,16,2025-05-18,5,2,5,4,2,5,3,3,5,4,3,5,4,3,3,3,5,2,2,5,3,4,4,3,2,4,5,5,3,3,4,4,4,2,3,4,2,3,5,4,3,3,4,3,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Product roadmap slides don't match what I hear in discovery calls.
DT-2026Q2-0071,DemoTech,DT-10071,BDR,Individual Contributor,Mid-Market,"London, UK",2–5 years,39,2025-05-14,3,5,4,4,3,3,4,3,4,3,4,3,4,3,4,3,5,4,3,4,3,2,3,4,3,5,2,3,4,4,5,3,4,3,5,3,3,4,5,4,2,4,3,5,Partner referrals arrive with no context and unrealistic close timelines.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Ironically our internal demo environment crashes more than I'd like on live calls.
DT-2026Q2-0072,DemoTech,DT-10072,BDR,Individual Contributor,Mid-Market,"Denver, CO",2–5 years,41,2025-04-04,4,5,5,2,5,3,3,4,4,4,5,4,3,4,5,4,4,4,4,3,2,4,3,5,3,4,3,4,4,3,3,5,2,4,5,5,4,3,3,4,3,4,3,3,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Simplify the comp plan to one page with worked examples.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0073,DemoTech,DT-10073,Sales Manager,Front-line Manager,Commercial,Remote — EMEA,2–5 years,50,2025-04-02,2,3,4,3,4,3,4,5,4,3,2,4,3,4,3,2,4,2,4,4,3,3,4,3,5,3,3,3,3,4,4,4,4,4,4,3,3,4,5,4,3,5,2,3,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Build demo environment stability into our own dogfooding SLA.,SDR-to-AE handoffs lose context — I re-discover pain points on the first call every time.
DT-2026Q2-0074,DemoTech,DT-10074,Commercial AE,Individual Contributor,Commercial,Remote — US West,1–2 years,23,2025-04-17,3,5,4,4,4,3,5,2,5,4,3,4,3,3,4,3,2,2,3,2,3,4,3,3,2,3,3,3,4,4,4,4,4,3,4,5,3,3,5,3,4,3,4,2,Product marketing launches features before sales knows how to position them.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Comp plan deck was 40 slides; I still don't know how renewals affect my number.
DT-2026Q2-0075,DemoTech,DT-10075,Enterprise AE,Individual Contributor,Enterprise,Remote — Canada,5+ years,72,2025-05-06,3,3,2,4,4,5,5,4,4,3,3,4,4,4,3,3,3,2,4,4,4,4,4,2,4,2,3,2,4,3,3,5,4,3,2,3,4,2,4,4,3,4,4,3,Comp plan deck was 40 slides; I still don't know how renewals affect my number.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0076,DemoTech,DT-10076,Enterprise AE,Individual Contributor,Enterprise,"New York, NY",1–2 years,19,2025-04-23,4,3,4,4,3,4,3,4,2,2,3,4,3,3,4,4,1,4,2,3,3,4,4,3,4,5,4,3,1,3,3,2,3,3,3,4,4,2,3,4,4,5,3,5,Security questionnaire responses are copy-paste from last year and buyers catch it.,Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0077,DemoTech,DT-10077,Commercial AE,Individual Contributor,Commercial,Remote — Canada,0–6 months,2,2025-05-15,5,3,4,3,4,5,2,3,2,3,2,4,3,3,3,3,2,2,3,3,2,1,2,3,2,3,2,4,3,5,2,3,3,3,2,3,2,3,4,4,3,5,3,3,My patch is geographically huge for an Enterprise rep — travel eats selling time.,Build demo environment stability into our own dogfooding SLA.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0078,DemoTech,DT-10078,Sales Manager,Front-line Manager,Mid-Market,Remote — US East,5+ years,116,2025-04-16,4,4,2,1,3,3,3,5,4,4,4,3,4,4,3,3,4,3,2,5,3,5,2,2,3,4,3,1,3,4,3,5,4,4,4,3,3,2,4,2,4,4,3,3,Deal desk gives different pricing guidance depending on who is on shift.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Forecasting feels like a political exercise instead of an honest pipeline review.
DT-2026Q2-0079,DemoTech,DT-10079,Mid-Market AE,Individual Contributor,Mid-Market,Remote — Canada,0–6 months,5,2025-05-16,3,3,2,4,3,2,4,4,3,3,3,2,4,3,3,2,3,3,3,3,3,4,2,4,3,4,2,3,4,2,3,2,3,2,3,3,3,2,3,3,3,4,4,2,All-hands celebrates product velocity; sellers are drowning in half-baked releases.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0080,DemoTech,DT-10080,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",0–6 months,3,2025-05-27,3,3,3,4,1,3,4,4,5,5,4,3,2,3,4,4,2,4,2,3,4,3,3,5,4,4,4,2,2,2,3,3,4,4,3,4,3,5,3,4,4,3,2,2,SE coverage is thin — I wait three days for a technical win on competitive deals.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,SDR-to-AE handoffs lose context — I re-discover pain points on the first call every time.
DT-2026Q2-0081,DemoTech,DT-10081,Enterprise AE,Individual Contributor,Enterprise,"New York, NY",6–12 months,10,2025-04-04,5,4,3,3,2,5,5,4,4,5,4,3,3,4,3,3,3,3,2,2,3,4,4,3,3,5,5,2,3,4,2,3,2,3,3,3,3,4,4,3,3,5,3,4,"MQLs from the last campaign were mostly students and consultants, not buyers.",Run monthly live objection labs instead of async enablement modules.,Legal review on enterprise deals takes 2–3 weeks and champions go dark.
DT-2026Q2-0082,DemoTech,DT-10082,Strategic AE,Individual Contributor,Strategic,Remote — US East,5+ years,91,2025-05-01,4,2,2,3,3,4,5,3,4,5,2,2,3,4,3,2,3,2,3,3,3,2,3,4,4,4,4,4,2,3,2,3,5,5,5,4,3,4,3,4,4,4,4,4,Product marketing launches features before sales knows how to position them.,Run monthly live objection labs instead of async enablement modules.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0083,DemoTech,DT-10083,Commercial AE,Individual Contributor,Commercial,"Austin, TX",0–6 months,4,2025-04-18,3,3,4,2,4,3,4,3,4,3,3,3,2,4,1,3,2,3,3,4,3,3,4,3,3,5,4,4,3,2,4,4,3,4,3,4,3,3,5,4,2,4,3,4,Onboarding was strong on product but weak on enterprise procurement cycles.,Build demo environment stability into our own dogfooding SLA.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0084,DemoTech,DT-10084,SDR,Individual Contributor,Commercial,"Austin, TX",2–5 years,31,2025-04-16,4,5,4,2,4,3,5,5,4,4,4,3,3,4,3,3,4,4,3,3,4,2,3,4,4,4,4,4,4,3,3,4,5,4,4,3,4,3,3,4,3,4,3,3,Partner referrals arrive with no context and unrealistic close timelines.,Staff one more SE per Enterprise pod for competitive bake-offs.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0085,DemoTech,DT-10085,SDR,Individual Contributor,Commercial,"Austin, TX",6–12 months,7,2025-04-04,3,4,2,3,3,3,4,3,3,5,5,4,4,4,4,3,3,3,1,2,2,3,3,2,4,4,4,3,5,2,4,4,3,3,3,3,3,3,3,3,5,5,3,4,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0086,DemoTech,DT-10086,Enterprise AE,Individual Contributor,Enterprise,Remote — EMEA,1–2 years,15,2025-05-12,4,3,5,3,2,4,4,3,4,5,3,4,3,2,1,4,3,3,3,3,4,5,5,4,4,4,4,1,3,1,1,3,3,3,3,4,3,5,3,4,3,5,3,3,The Commercial team culture is strong — people share what works on Slack.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Our demo platform is genuinely best-in-class — buyers feel it on the first call.
DT-2026Q2-0087,DemoTech,DT-10087,Enterprise AE,Individual Contributor,Enterprise,"London, UK",0–6 months,5,2025-05-03,4,1,2,5,2,4,5,5,4,2,4,3,3,3,2,3,2,3,3,3,2,1,4,3,3,3,2,3,3,3,1,3,3,3,2,4,3,2,3,3,3,5,1,2,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Staff one more SE per Enterprise pod for competitive bake-offs.,Security questionnaire responses are copy-paste from last year and buyers catch it.
DT-2026Q2-0088,DemoTech,DT-10088,Commercial AE,Individual Contributor,Commercial,Remote — Canada,0–6 months,6,2025-05-14,3,3,2,4,3,3,3,5,4,2,1,4,3,4,4,4,4,3,3,4,4,4,3,4,3,2,2,3,3,2,1,3,2,3,4,3,3,2,4,3,3,4,4,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Accelerators kick in too late — I don't feel rewarded for landing lighthouse logos.
DT-2026Q2-0089,DemoTech,DT-10089,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",5+ years,62,2025-05-28,4,3,5,4,3,2,3,4,4,4,5,3,4,3,4,3,2,3,5,4,3,4,5,4,4,4,4,4,5,3,5,3,4,4,3,4,4,3,3,2,3,3,3,3,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0090,DemoTech,DT-10090,Enterprise AE,Individual Contributor,Enterprise,Remote — Canada,2–5 years,37,2025-04-10,3,2,4,3,5,3,4,3,4,4,2,3,4,5,4,3,2,5,4,3,3,2,2,3,4,4,4,3,4,2,2,3,3,3,4,4,4,3,4,3,3,4,3,4,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Legal review on enterprise deals takes 2–3 weeks and champions go dark.
DT-2026Q2-0091,DemoTech,DT-10091,Solutions Consultant,Individual Contributor,Mid-Market,Remote — US West,6–12 months,12,2025-04-25,3,4,4,3,2,3,5,2,2,4,2,2,3,2,4,2,2,3,3,3,4,4,4,2,3,4,4,3,2,4,3,3,2,4,3,3,4,4,4,3,4,3,3,3,"MQLs from the last campaign were mostly students and consultants, not buyers.",Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0092,DemoTech,DT-10092,Strategic AE,Individual Contributor,Strategic,"Austin, TX",1–2 years,18,2025-05-01,4,5,4,3,3,4,4,2,4,3,4,4,3,4,3,3,4,2,4,3,2,4,4,3,3,3,4,3,3,2,3,5,2,4,4,4,4,5,4,5,4,3,5,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0093,DemoTech,DT-10093,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",6–12 months,11,2025-05-20,2,2,4,4,4,4,4,4,3,3,3,4,5,5,4,4,2,2,2,3,5,3,3,4,4,3,5,2,3,1,3,4,5,5,3,4,4,4,5,4,5,4,5,4,Deal desk gives different pricing guidance depending on who is on shift.,"Tighten MQL criteria — fewer leads, higher quality.",We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.
DT-2026Q2-0094,DemoTech,DT-10094,Commercial AE,Individual Contributor,Commercial,Remote — Canada,5+ years,83,2025-04-20,2,3,3,3,4,5,3,1,4,4,3,3,4,2,4,3,3,4,3,3,3,4,3,3,3,4,5,3,2,4,3,3,4,4,3,5,5,3,3,3,2,3,3,3,We have six different definitions of 'qualified' depending on who you ask.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,
DT-2026Q2-0095,DemoTech,DT-10095,Commercial AE,Individual Contributor,Commercial,"Toronto, Canada",2–5 years,26,2025-04-19,3,2,4,3,4,4,5,5,3,3,3,3,2,3,4,2,3,4,2,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,5,3,2,4,5,5,5,3,4,3,Product marketing launches features before sales knows how to position them.,"Tighten MQL criteria — fewer leads, higher quality.",
DT-2026Q2-0096,DemoTech,DT-10096,Mid-Market AE,Individual Contributor,Mid-Market,"San Francisco, CA (HQ)",1–2 years,13,2025-04-11,3,4,2,3,3,5,4,5,4,4,3,4,3,4,4,4,4,3,3,3,3,4,4,5,4,4,5,4,3,4,4,4,3,3,4,4,4,5,2,3,3,3,3,5,Stage definitions change every quarter and my manager interprets them differently than RevOps.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Stage definitions change every quarter and my manager interprets them differently than RevOps.
DT-2026Q2-0097,DemoTech,DT-10097,Sales Manager,Front-line Manager,Enterprise,Remote — US East,0–6 months,3,2025-05-16,3,4,4,2,4,3,3,2,4,2,3,3,2,3,2,3,3,1,3,3,3,1,2,4,3,2,2,3,1,1,3,3,2,4,2,2,2,4,2,3,3,3,4,3,Security questionnaire responses are copy-paste from last year and buyers catch it.,Run monthly live objection labs instead of async enablement modules.,My patch is geographically huge for an Enterprise rep — travel eats selling time.
DT-2026Q2-0098,DemoTech,DT-10098,BDR,Individual Contributor,Mid-Market,Remote — US West,0–6 months,1,2025-05-11,2,3,4,4,4,2,4,3,4,4,2,3,2,3,3,2,1,2,2,4,1,4,2,3,5,3,3,3,2,3,2,3,2,1,2,4,3,3,3,2,3,4,2,4,Product marketing launches features before sales knows how to position them.,Publish a single source of truth for stage definitions and enforce it in Gong.,"Remote reps feel last to know when GTM strategy shifts — HQ decides, field executes."
DT-2026Q2-0099,DemoTech,DT-10099,Regional Sales Director,Director+,Strategic,Remote — US West,6–12 months,12,2025-04-05,4,3,4,5,2,2,4,4,4,2,4,2,4,3,2,3,3,2,3,4,4,3,3,2,3,5,3,3,4,3,2,4,3,3,3,2,4,2,3,4,2,4,3,5,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Simplify the comp plan to one page with worked examples.,
DT-2026Q2-0100,DemoTech,DT-10100,Commercial AE,Individual Contributor,Commercial,"San Francisco, CA (HQ)",5+ years,95,2025-04-16,2,4,3,3,2,5,4,4,4,3,3,5,4,5,3,3,3,3,3,3,3,4,5,4,4,5,4,4,3,2,4,3,3,3,4,5,4,4,3,4,5,4,2,3,We have six different definitions of 'qualified' depending on who you ask.,"Tighten MQL criteria — fewer leads, higher quality.",Product marketing launches features before sales knows how to position them.
DT-2026Q2-0101,DemoTech,DT-10101,Sales Manager,Front-line Manager,Commercial,"Denver, CO",2–5 years,47,2025-04-21,4,5,5,4,3,4,5,3,4,5,3,4,3,3,3,5,3,4,1,3,4,4,3,5,3,3,4,4,3,3,2,3,3,3,3,2,2,4,4,4,4,4,5,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Run monthly live objection labs instead of async enablement modules.,All-hands celebrates product velocity; sellers are drowning in half-baked releases.
DT-2026Q2-0102,DemoTech,DT-10102,Commercial AE,Individual Contributor,Commercial,"San Francisco, CA (HQ)",0–6 months,1,2025-04-20,2,2,4,3,3,3,4,3,3,2,1,2,4,2,3,4,4,2,4,3,1,4,3,3,4,4,4,2,3,3,3,3,2,4,4,3,4,4,4,5,4,5,5,3,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Staff one more SE per Enterprise pod for competitive bake-offs.,The Commercial team culture is strong — people share what works on Slack.
DT-2026Q2-0103,DemoTech,DT-10103,Sales Manager,Front-line Manager,Commercial,Remote — US East,6–12 months,12,2025-04-02,3,3,3,1,2,3,5,3,2,4,3,2,3,3,5,2,2,3,4,3,3,2,2,2,4,4,4,3,1,3,2,3,4,3,4,4,4,3,3,4,2,3,4,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Forecasting feels like a political exercise instead of an honest pipeline review.
DT-2026Q2-0104,DemoTech,DT-10104,Mid-Market AE,Individual Contributor,Mid-Market,Remote — US East,5+ years,62,2025-04-11,5,4,4,4,4,3,3,4,4,3,2,2,4,3,3,2,3,3,3,3,3,3,3,5,3,4,2,2,4,4,3,3,4,3,4,1,3,3,5,3,5,5,4,2,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Staff one more SE per Enterprise pod for competitive bake-offs.,Competitive battlecards are three months stale the moment a competitor ships something.
DT-2026Q2-0105,DemoTech,DT-10105,Sales Manager,Front-line Manager,Commercial,"Toronto, Canada",2–5 years,53,2025-04-19,4,4,4,3,4,4,4,4,4,4,3,2,2,4,4,2,4,5,2,3,5,3,4,4,2,4,3,2,3,3,3,4,3,4,3,5,3,4,4,3,4,5,4,3,Security questionnaire responses are copy-paste from last year and buyers catch it.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Onboarding was strong on product but weak on enterprise procurement cycles.
DT-2026Q2-0106,DemoTech,DT-10106,SDR,Individual Contributor,Commercial,"Toronto, Canada",6–12 months,10,2025-05-11,2,2,3,4,4,4,4,4,3,4,3,4,3,3,3,1,3,4,3,4,3,3,3,3,3,3,3,3,3,3,2,4,4,4,3,4,5,4,3,4,3,4,4,3,"MQLs from the last campaign were mostly students and consultants, not buyers.",Build demo environment stability into our own dogfooding SLA.,
